date,anomaly_score,is_anomaly,_true_anomaly
2020-11-29,0.043320229082139776,0,0
2020-11-30,0.04711525567933654,0,0
2020-12-01,0.025803143358310587,0,0
2020-12-02,0.05659900990665356,0,0
2020-12-03,0.0398092895867432,0,0
2020-12-04,0.035163001046785984,0,0
2020-12-05,0.08152639654344011,0,0
2020-12-06,0.037737679915877315,0,0
2020-12-07,0.046774925166992415,0,0
2020-12-08,0.026192588503748167,0,0
2020-12-09,0.07249084816985592,0,0
2020-12-10,0.02122569347181962,0,0
2020-12-11,0.03910587512533588,0,0
2020-12-12,0.07784275814886593,0,0
2020-12-13,0.054845361061187606,0,0
2020-12-14,0.0750974658454249,0,0
2020-12-15,0.10327753555493363,0,0
2020-12-16,0.07505520040064263,0,0
2020-12-17,0.06782559281311554,0,0
2020-12-18,0.07629281406638619,0,0
2020-12-19,0.09805443541194668,0,0
2020-12-20,0.05947848505340378,0,0
2020-12-21,0.10120982460262226,0,0
2020-12-22,0.09672465916835339,0,0
2020-12-23,0.11727635335368111,0,0
2020-12-24,0.10363495375660109,0,1
2020-12-25,0.13412633649371059,0,1
2020-12-26,0.17456140142994025,0,1
2020-12-27,0.13893485020145518,0,1
2020-12-28,0.14572469226855628,0,1
2020-12-29,0.1279337006199997,0,1
2020-12-30,0.1300163899251236,0,1
2020-12-31,0.12457331125372198,0,1
2021-01-01,0.16416792109421388,0,1
2021-01-02,0.33373229859207587,1,1
2021-01-03,0.38388191996835863,1,1
2021-01-04,0.1926288841096595,0,1
2021-01-05,0.22441868515596217,0,1
2021-01-06,0.2863674424923786,0,1
2021-01-07,0.3007423396095958,0,1
2021-01-08,0.31978756308580686,1,1
2021-01-09,0.31603027665918015,1,1
2021-01-10,0.26794780820699693,0,1
2021-01-11,0.2862463992701223,0,1
2021-01-12,0.3220209720864925,1,1
2021-01-13,0.35696911518790464,1,1
2021-01-14,0.33457084876764154,1,1
2021-01-15,0.25419367465158943,0,1
2021-01-16,0.18424058470238724,0,1
2021-01-17,0.11778821447117833,0,1
2021-01-18,0.1154744824134908,0,1
2021-01-19,0.15528828230363778,0,1
2021-01-20,0.09888986906051292,0,1
2021-01-21,0.06486915542820801,0,1
2021-01-22,0.07531113663894443,0,1
2021-01-23,0.09382335902428719,0,1
2021-01-24,0.044320658901381746,0,1
2021-01-25,0.0857891117178634,0,1
2021-01-26,0.08021532207078597,0,1
2021-01-27,0.1508223286483374,0,1
2021-01-28,0.17272724877263598,0,1
2021-01-29,0.17289126801838223,0,1
2021-01-30,0.2336686624170342,0,1
2021-01-31,0.2135591148400173,0,1
2021-02-01,0.14656434647355887,0,1
2021-02-02,0.2870323425088002,0,0
2021-02-03,0.19618920280302388,0,0
2021-02-04,0.25578157584095473,0,0
2021-02-05,0.37309209901507384,1,0
2021-02-06,0.2497244001556344,0,0
2021-02-07,0.12064012536312438,0,0
2021-02-08,0.4390327146679782,1,0
2021-02-09,0.43267557583802213,1,0
2021-02-10,0.3359560769845668,1,0
2021-02-11,0.2795039844155338,0,0
2021-02-12,0.3655434834373305,1,0
2021-02-13,0.38825088336840863,1,0
2021-02-14,0.2316641560602585,0,0
2021-02-15,0.4639486985942418,1,0
2021-02-16,0.30817946363482707,1,0
2021-02-17,0.4721532784600786,1,0
2021-02-18,0.5442477240780492,1,0
2021-02-19,0.5217373310908031,1,0
2021-02-20,0.2880524920834125,0,0
2021-02-21,0.6004063228145827,1,0
2021-02-22,0.24013895353173584,0,0
2021-02-23,0.37226183159059417,1,0
2021-02-24,0.3882081898144921,1,0
2021-02-25,0.4417763368247198,1,0
2021-02-26,0.3429571362890221,1,0
2021-02-27,0.5124676165356286,1,0
2021-02-28,0.559119147703387,1,0
2021-03-01,0.3310645384663445,1,0
2021-03-02,0.5420089703331582,1,0
2021-03-03,0.3914127328095589,1,0
2021-03-04,0.4062359748280072,1,0
2021-03-05,0.2655230539138838,0,0
2021-03-06,0.2913820850935152,0,0
2021-03-07,0.2645001708928246,0,0
2021-03-08,0.30355122270977386,1,0
2021-03-09,0.07667089260035649,0,0
2021-03-10,0.07925855815691465,0,0
2021-03-11,0.08898680875603367,0,0
2021-03-12,0.1175956008891536,0,0
2021-03-13,0.08581319205095544,0,0
2021-03-14,0.036576992375706815,0,0
2021-03-15,0.03201402990752007,0,0
2021-03-16,0.058951419823322665,0,0
2021-03-17,0.04953921268074956,0,0
2021-03-18,0.0483490239125087,0,0
2021-03-19,0.03178913133959072,0,0
2021-03-20,0.08768128159484699,0,0
2021-03-21,0.04730465143587057,0,0
2021-03-22,0.06125322723449955,0,0
2021-03-23,0.07131630309345749,0,0
2021-03-24,0.03550974069463448,0,0
2021-03-25,0.0408758111605183,0,0
2021-03-26,0.0333629964581117,0,0
2021-03-27,0.04304453500170477,0,0
2021-03-28,0.057517325360333056,0,0
2021-03-29,0.09102785609015843,0,0
2021-03-30,0.08447606732987764,0,0
2021-03-31,0.05566940434677424,0,0
2021-04-01,0.08349827085795923,0,0
2021-04-02,0.04974521086581494,0,0
2021-04-03,0.28038774409058287,0,0
2021-04-04,0.2817569773318142,0,0
2021-04-05,0.053462943296072,0,0
2021-04-06,0.09711044249723037,0,0
2021-04-07,0.08954180337379869,0,0
2021-04-08,0.06337819739119807,0,0
2021-04-09,0.12243691763525835,0,0
2021-04-10,0.0692877212408951,0,0
2021-04-11,0.17811321040122322,0,0
2021-04-12,0.12096235579709644,0,0
2021-04-13,0.12529251520115794,0,0
2021-04-14,0.1968554482779721,0,0
2021-04-15,0.2590174048596797,0,0
2021-04-16,0.2009912826426319,0,0
2021-04-17,0.23103840943136847,0,0
2021-04-18,0.14553960729516846,0,0
2021-04-19,0.29824394560346656,0,0
2021-04-20,0.21688717341911032,0,0
2021-04-21,0.12529687654795557,0,0
2021-04-22,0.12433213501118326,0,0
2021-04-23,0.09103900539481842,0,0
2021-04-24,0.16776575831698923,0,0
2021-04-25,0.4309794833806396,1,0
2021-04-26,0.48439927341484745,1,0
2021-04-27,0.28608493753861447,0,0
2021-04-28,0.23094688205137745,0,0
2021-04-29,0.2387190055896432,0,0
2021-04-30,0.15141274738429308,0,0
2021-05-01,0.35840061664143713,1,0
2021-05-02,0.324955196330885,1,0
2021-05-03,0.24434483785109898,0,0
2021-05-04,0.1858219572868708,0,0
2021-05-05,0.4759907671591033,1,0
2021-05-06,0.2299574259888316,0,0
2021-05-07,0.39363519646682565,1,0
2021-05-08,0.5343830988010682,1,0
2021-05-09,0.3258635552203195,1,0
2021-05-10,0.31907701689808815,1,0
2021-05-11,0.2341599549585223,0,0
2021-05-12,0.27543281300618677,0,0
2021-05-13,0.3229532370290854,1,0
2021-05-14,0.32310576873210217,1,0
2021-05-15,0.2931809530943175,0,0
2021-05-16,0.1926693195337539,0,0
2021-05-17,0.22654596438186902,0,0
2021-05-18,0.17907065351698076,0,0
2021-05-19,0.2545070916735162,0,0
2021-05-20,0.21576466690418564,0,0
2021-05-21,0.21333317244304348,0,0
2021-05-22,0.23694534972330808,0,0
2021-05-23,0.18514864593228636,0,0
2021-05-24,0.08363140996690073,0,0
2021-05-25,0.08352138835650749,0,0
2021-05-26,0.05475807056956825,0,0
2021-05-27,0.04372384751257065,0,0
2021-05-28,0.048354104587796654,0,0
2021-05-29,0.0859994300134095,0,0
2021-05-30,0.04212730726319063,0,0
2021-05-31,0.11983096651011425,0,0
2021-06-01,0.0885537986008163,0,0
2021-06-02,0.04792996263290543,0,0
2021-06-03,0.054924899003705535,0,0
2021-06-04,0.07771023278574013,0,0
2021-06-05,0.0891505748920459,0,0
2021-06-06,0.07648990121298035,0,0
2021-06-07,0.12016948063702657,0,0
2021-06-08,0.09674682656640622,0,0
2021-06-09,0.08345702970389089,0,0
2021-06-10,0.06304441710356286,0,0
2021-06-11,0.07896545722428466,0,0
2021-06-12,0.2576666068932634,0,0
2021-06-13,0.2593993630587763,0,0
2021-06-14,0.08251152494733198,0,0
2021-06-15,0.058957758199277684,0,0
2021-06-16,0.07582069304338117,0,0
2021-06-17,0.09581800192687527,0,0
2021-06-18,0.10986536715088735,0,0
2021-06-19,0.07515037220950403,0,0
2021-06-20,0.12946538119217824,0,0
2021-06-21,0.13007512439349447,0,0
2021-06-22,0.0674828436815891,0,0
2021-06-23,0.07433234732617827,0,0
2021-06-24,0.12503252500637568,0,0
2021-06-25,0.1286166794478597,0,0
2021-06-26,0.1496524521060838,0,0
2021-06-27,0.10210612698308946,0,0
2021-06-28,0.15034982716994763,0,0
2021-06-29,0.05680137562367081,0,0
2021-06-30,0.07751843944429407,0,0
2021-07-01,0.07022625222499279,0,0
2021-07-02,0.04121699372517428,0,0
2021-07-03,0.10186043295938738,0,0
2021-07-04,0.08600283238563536,0,0
2021-07-05,0.046270771853191756,0,0
2021-07-06,0.034289532197000365,0,0
2021-07-07,0.04221732971518147,0,0
2021-07-08,0.09103586765574877,0,0
2021-07-09,0.03331258521201018,0,0
2021-07-10,0.04934539252304396,0,0
2021-07-11,0.02001342918768834,0,0
2021-07-12,0.03722877940475071,0,0
2021-07-13,0.04560811967555023,0,0
2021-07-14,0.042775312186755045,0,0
2021-07-15,0.05585061498693054,0,0
2021-07-16,0.02791840321421407,0,0
2021-07-17,0.020275210026127866,0,0
2021-07-18,0.025634918374424,0,0
2021-07-19,0.0889928745137623,0,0
2021-07-20,0.04913519252475791,0,0
2021-07-21,0.02803115983572831,0,0
2021-07-22,0.053950003122754664,0,0
2021-07-23,0.04633231867586594,0,0
2021-07-24,0.03881168691732076,0,0
2021-07-25,0.062082439285261186,0,0
2021-07-26,0.05648985657767454,0,0
2021-07-27,0.057610431358328766,0,0
2021-07-28,0.056379626403981135,0,0
2021-07-29,0.04119902886222398,0,0
2021-07-30,0.048285269518535984,0,0
2021-07-31,0.05943872363197284,0,0
2021-08-01,0.10901958248369785,0,0
2021-08-02,0.06470481998224561,0,0
2021-08-03,0.04762005835245352,0,0
2021-08-04,0.07159454463538928,0,0
2021-08-05,0.12554535786990484,0,0
2021-08-06,0.07317843337278046,0,0
2021-08-07,0.08369757455664728,0,0
2021-08-08,0.07079055960904113,0,0
2021-08-09,0.07386729529459674,0,0
2021-08-10,0.09159835588244762,0,0
2021-08-11,0.08813701535931673,0,0
2021-08-12,0.06457601605220031,0,0
2021-08-13,0.0683646458439943,0,0
2021-08-14,0.06946172578999175,0,0
2021-08-15,0.11814851896940773,0,0
2021-08-16,0.08057220050146786,0,0
2021-08-17,0.07476941156679788,0,0
2021-08-18,0.0626573459674941,0,0
2021-08-19,0.06594919592693184,0,0
2021-08-20,0.041888766988482054,0,0
2021-08-21,0.04938986073291269,0,0
2021-08-22,0.046717820045670565,0,0
2021-08-23,0.06966486093832135,0,0
2021-08-24,0.05955524559203,0,0
2021-08-25,0.045042072803851314,0,0
2021-08-26,0.041538755823397486,0,0
2021-08-27,0.03756608442021982,0,0
2021-08-28,0.02586634845042979,0,0
2021-08-29,0.0354565207418814,0,0
2021-08-30,0.07124398764647763,0,0
2021-08-31,0.07055096331136579,0,0
2021-09-01,0.05486033147033555,0,0
2021-09-02,0.06161544010445767,0,0
2021-09-03,0.05681891657058886,0,0
2021-09-04,0.10222767660498495,0,0
2021-09-05,0.08365891900771158,0,0
2021-09-06,0.1086790661683182,0,0
2021-09-07,0.15422345634920362,0,0
2021-09-08,0.11070618601208779,0,0
2021-09-09,0.0831486330073423,0,0
2021-09-10,0.0758098101892016,0,0
2021-09-11,0.09264899035590443,0,0
2021-09-12,0.17598077847536686,0,0
2021-09-13,0.21191167850266032,0,0
2021-09-14,0.17983078151292625,0,0
2021-09-15,0.19392334651668303,0,0
2021-09-16,0.220875489727036,0,0
2021-09-17,0.2458897409999355,0,0
2021-09-18,0.4239221273558666,1,0
2021-09-19,0.4053355740425091,1,0
2021-09-20,0.30361230874751505,1,0
2021-09-21,0.2877482614738013,0,0
2021-09-22,0.3421608129953387,1,0
2021-09-23,0.32732906583508276,1,0
2021-09-24,0.37607032340224084,1,0
2021-09-25,0.45653958290671615,1,0
2021-09-26,0.528444658285907,1,0
2021-09-27,0.44203354008180284,1,0
2021-09-28,0.4286609976363101,1,0
2021-09-29,0.5039502587421635,1,0
2021-09-30,0.4783081275593949,1,0
2021-10-01,0.38300459850985374,1,0
2021-10-02,0.6239998007829,1,0
2021-10-03,0.6239771154635144,1,0
2021-10-04,0.41569920633904683,1,0
2021-10-05,0.32016570828531493,1,0
2021-10-06,0.3268478473856477,1,0
2021-10-07,0.4042321044735765,1,0
2021-10-08,0.5048855637564912,1,0
2021-10-09,0.42101695647834536,1,0
2021-10-10,0.3475414955726318,1,0
2021-10-11,0.26598655533041293,0,0
2021-10-12,0.24405576735785592,0,0
2021-10-13,0.28427919152886777,0,0
2021-10-14,0.2986200832123379,0,0
2021-10-15,0.2742889865302668,0,0
2021-10-16,0.24589422473331288,0,0
2021-10-17,0.20640114164166554,0,0
2021-10-18,0.21725705544334437,0,0
2021-10-19,0.18365439764463212,0,0
2021-10-20,0.19919324127181848,0,0
2021-10-21,0.2217461952937445,0,0
2021-10-22,0.1795844861151631,0,0
2021-10-23,0.1664688865506908,0,0
2021-10-24,0.08352043655210586,0,0
2021-10-25,0.07752450186161866,0,0
2021-10-26,0.03563910333735641,0,0
2021-10-27,0.0514284075215459,0,0
2021-10-28,0.056156078288864625,0,0
2021-10-29,0.031055672752362918,0,0
2021-10-30,0.04648190985000205,0,0
2021-10-31,0.05799399490482201,0,0
2021-11-01,0.04164819774079657,0,0
2021-11-02,0.03168345361067243,0,0
2021-11-03,0.021203542196516947,0,0
2021-11-04,0.033366649481122224,0,0
2021-11-05,0.05548857417389398,0,0
2021-11-06,0.041444847423513995,0,0
2021-11-07,0.04895296633084123,0,0
2021-11-08,0.05714047498531323,0,0
2021-11-09,0.03834487711415811,0,0
2021-11-10,0.0377274016170159,0,0
2021-11-11,0.04232516187816146,0,0
2021-11-12,0.03280365359725552,0,0
2021-11-13,0.03437190333942457,0,0
2021-11-14,0.057469101847421974,0,0
2021-11-15,0.05655397346344934,0,0
2021-11-16,0.060253819991639694,0,0
2021-11-17,0.040316024176799005,0,0
2021-11-18,0.05444617567984046,0,0
2021-11-19,0.05567292946780829,0,0
2021-11-20,0.043090788613437236,0,0
2021-11-21,0.07483685426391681,0,0
2021-11-22,0.05141216014089528,0,0
2021-11-23,0.06926555696058834,0,0
2021-11-24,0.04958954386644247,0,0
2021-11-25,0.06509360541259399,0,0
2021-11-26,0.053921006190331536,0,0
2021-11-27,0.08133713835318217,0,0
2021-11-28,0.05304147413918282,0,0
2021-11-29,0.05049871635602927,0,0
2021-11-30,0.057841999777699306,0,0
2021-12-01,0.07659563638318105,0,0
2021-12-02,0.04442440415125865,0,0
2021-12-03,0.06961850364917328,0,0
2021-12-04,0.0842652716484256,0,0
2021-12-05,0.044914619033296486,0,0
2021-12-06,0.037827263274234316,0,0
2021-12-07,0.02899127294791004,0,0
2021-12-08,0.01840500529237413,0,0
2021-12-09,0.06379345892286237,0,0
2021-12-10,0.08578754062942723,0,0
2021-12-11,0.05385248729286126,0,0
2021-12-12,0.06992559328569553,0,0
2021-12-13,0.0444138170007598,0,0
2021-12-14,0.07082541063831357,0,0
2021-12-15,0.04986946198520307,0,0
2021-12-16,0.028965146451731854,0,0
2021-12-17,0.047045272517483125,0,0
2021-12-18,0.1063943359283451,0,0
2021-12-19,0.05318562207728039,0,0
2021-12-20,0.06296924420600147,0,0
2021-12-21,0.06393386138554696,0,0
2021-12-22,0.09886937583996236,0,0
2021-12-23,0.0972387881459407,0,0
2021-12-24,0.0652813100709473,0,0
2021-12-25,0.0844366535054212,0,0
2021-12-26,0.10343927421820957,0,0
2021-12-27,0.07393082971080349,0,0
2021-12-28,0.11036358579828283,0,0
2021-12-29,0.1184029305301785,0,0
2021-12-30,0.07766452746561324,0,0
2021-12-31,0.09960536466997516,0,0
2022-01-01,0.1929512477841544,0,0
2022-01-02,0.23758361376347326,0,0
2022-01-03,0.12383566561303447,0,0
2022-01-04,0.13336062407427923,0,0
2022-01-05,0.1125675355269261,0,0
2022-01-06,0.11689100583732132,0,0
2022-01-07,0.12579554504410798,0,0
2022-01-08,0.19851655761944104,0,0
2022-01-09,0.2108690996443381,0,0
2022-01-10,0.19831350543234838,0,0
2022-01-11,0.12184394170046389,0,0
2022-01-12,0.13963981201816397,0,0
2022-01-13,0.18976205689396108,0,0
2022-01-14,0.2029993374435551,0,0
2022-01-15,0.22366414532640658,0,0
2022-01-16,0.1081065845244121,0,0
2022-01-17,0.11515980949428889,0,0
2022-01-18,0.04453935109604926,0,0
2022-01-19,0.08029648493671918,0,0
2022-01-20,0.09065513710948142,0,0
2022-01-21,0.1113431222619628,0,0
2022-01-22,0.13875712254338404,0,0
2022-01-23,0.1147605556449709,0,0
2022-01-24,0.3144595459873687,1,0
2022-01-25,0.36942247287218566,1,0
2022-01-26,0.34334411277657606,1,0
2022-01-27,0.14543602327550692,0,0
2022-01-28,0.15862803592774216,0,0
2022-01-29,0.16428574310246702,0,0
2022-01-30,0.3386179990823363,1,0
2022-01-31,0.23124239948216513,0,0
2022-02-01,0.3508300739212578,1,0
2022-02-02,0.31216363492998417,1,0
2022-02-03,0.20143383605615972,0,0
2022-02-04,0.3950367571605607,1,0
2022-02-05,0.2859838526122821,0,0
2022-02-06,0.337405924715136,1,0
2022-02-07,0.4618172343267576,1,0
2022-02-08,0.47470228330607056,1,0
2022-02-09,0.47723207287888547,1,0
2022-02-10,0.40514827726575453,1,0
2022-02-11,0.5016815116504942,1,0
2022-02-12,0.4004552971523517,1,0
2022-02-13,0.22999231084524252,0,0
2022-02-14,0.34956392041934564,1,0
2022-02-15,0.2612675336956576,0,0
2022-02-16,0.3383682574093557,1,0
2022-02-17,0.38138956344114816,1,0
2022-02-18,0.3526450600579439,1,0
2022-02-19,0.42700737341833384,1,0
2022-02-20,0.18828701759305913,0,0
2022-02-21,0.23232839330414204,0,0
2022-02-22,0.11024118434332308,0,0
2022-02-23,0.15701580818312894,0,0
2022-02-24,0.1216536982585778,0,0
2022-02-25,0.15439925474933164,0,0
2022-02-26,0.19198255671649508,0,0
2022-02-27,0.15888476883779448,0,0
2022-02-28,0.13827815544004018,0,0
2022-03-01,0.12393506221766604,0,0
2022-03-02,0.10362740244772732,0,0
2022-03-03,0.06926228288042365,0,0
2022-03-04,0.10823942110118262,0,0
2022-03-05,0.06713135119198321,0,0
2022-03-06,0.08107397219183335,0,0
2022-03-07,0.05792302363208642,0,0
2022-03-08,0.07665933191425629,0,0
2022-03-09,0.07734483471328259,0,0
2022-03-10,0.07185447193494118,0,0
2022-03-11,0.06476878481935658,0,0
2022-03-12,0.12774624744738106,0,0
2022-03-13,0.10436234267847785,0,0
2022-03-14,0.06850037544607189,0,0
2022-03-15,0.05875004515379353,0,0
2022-03-16,0.07520469690737774,0,0
2022-03-17,0.09422420239771732,0,0
2022-03-18,0.07675596712565376,0,0
2022-03-19,0.10654836111222289,0,0
2022-03-20,0.054266290141212994,0,0
2022-03-21,0.08778768620803874,0,0
2022-03-22,0.07860540996030342,0,0
2022-03-23,0.06823561020088859,0,0
2022-03-24,0.06081082283089917,0,0
2022-03-25,0.06825307925126053,0,0
2022-03-26,0.09723391795841482,0,0
2022-03-27,0.064484333556669,0,0
2022-03-28,0.05761527870983185,0,0
2022-03-29,0.09793608579709928,0,0
2022-03-30,0.09161863991482277,0,0
2022-03-31,0.05878847001600831,0,0
2022-04-01,0.1148561519508819,0,0
2022-04-02,0.22837036110805392,0,0
2022-04-03,0.2180757211031566,0,0
2022-04-04,0.09210229773207503,0,0
2022-04-05,0.09705172173987331,0,0
2022-04-06,0.07497615947273324,0,0
2022-04-07,0.11645462937190337,0,0
2022-04-08,0.13198253048068098,0,0
2022-04-09,0.178146005140839,0,0
2022-04-10,0.262096479182108,0,0
2022-04-11,0.19122152732145672,0,0
2022-04-12,0.2805757941756612,0,0
2022-04-13,0.24723447977384466,0,0
2022-04-14,0.3472038539384745,1,0
2022-04-15,0.2942389072085928,0,0
2022-04-16,0.25669259803676936,0,0
2022-04-17,0.2314866008955806,0,0
2022-04-18,0.36959479779964566,1,0
2022-04-19,0.3947416325055262,1,0
2022-04-20,0.3529769988292362,1,1
2022-04-21,0.2203497963263036,0,1
2022-04-22,0.22359601548482844,0,1
2022-04-23,0.4074193592888344,1,1
2022-04-24,0.41574535769721965,1,1
2022-04-25,0.527495743959526,1,1
2022-04-26,0.4185123624815028,1,1
2022-04-27,0.5536103180194945,1,1
2022-04-28,0.44705187612456165,1,1
2022-04-29,0.3741826127109836,1,1
2022-04-30,0.3527001287932265,1,1
2022-05-01,0.28059175441224765,0,1
2022-05-02,0.4106677292594287,1,1
2022-05-03,0.3792366216816727,1,1
2022-05-04,0.5745359733744815,1,1
2022-05-05,0.43490891720769354,1,1
2022-05-06,0.4917493074207789,1,1
2022-05-07,0.5515292208982675,1,1
2022-05-08,0.4429364958654684,1,1
2022-05-09,0.30169131012288986,0,1
2022-05-10,0.2891209252067273,0,0
2022-05-11,0.28465694615271736,0,0
2022-05-12,0.3273289948956212,1,0
2022-05-13,0.26875483038394626,0,0
2022-05-14,0.2635661366603615,0,0
2022-05-15,0.19720321684759307,0,0
2022-05-16,0.1873629848223382,0,0
2022-05-17,0.14488499962453535,0,0
2022-05-18,0.18204556090737725,0,0
2022-05-19,0.17429249970508215,0,0
2022-05-20,0.12047501132810257,0,0
2022-05-21,0.15754353465346874,0,0
2022-05-22,0.10687504955309417,0,0
2022-05-23,0.08902809865819279,0,0
2022-05-24,0.08562311743548617,0,0
2022-05-25,0.06026265943751587,0,0
2022-05-26,0.034277924531302295,0,0
2022-05-27,0.031738658938738694,0,0
2022-05-28,0.04622710840141932,0,0
2022-05-29,0.05615241254458792,0,0
2022-05-30,0.04608085214987877,0,0
2022-05-31,0.05097472133844454,0,0
2022-06-01,0.06911340317759262,0,0
2022-06-02,0.04459140971204416,0,0
2022-06-03,0.07071167704564575,0,0
2022-06-04,0.18037981555010846,0,0
2022-06-05,0.17107255058543575,0,0
2022-06-06,0.02535175037327633,0,0
2022-06-07,0.06110730153400472,0,0
2022-06-08,0.03312369913587391,0,0
2022-06-09,0.030484979513267067,0,0
2022-06-10,0.026061856105649282,0,0
2022-06-11,0.029784446437993932,0,0
2022-06-12,0.11323336428896497,0,0
2022-06-13,0.022661744103040962,0,0
2022-06-14,0.031447510730589955,0,0
2022-06-15,0.056408123669560155,0,0
2022-06-16,0.07560622440907075,0,0
2022-06-17,0.02023600755734423,0,0
2022-06-18,0.03747718190806132,0,0
2022-06-19,0.021949020476728476,0,0
2022-06-20,0.0548025383516997,0,0
2022-06-21,0.06052530096116737,0,0
2022-06-22,0.06407874656007385,0,0
2022-06-23,0.06272237486751152,0,0
2022-06-24,0.06449468383371354,0,0
2022-06-25,0.0898215321038609,0,0
2022-06-26,0.050445145493301397,0,0
2022-06-27,0.06469926810424491,0,0
2022-06-28,0.04963254544556163,0,0
2022-06-29,0.05478038701023068,0,0
2022-06-30,0.044477688806407685,0,0
2022-07-01,0.05691985221338449,0,0
2022-07-02,0.07116580055091702,0,0
2022-07-03,0.043825722513189204,0,0
2022-07-04,0.03129644332779469,0,0
2022-07-05,0.09036398052571518,0,0
2022-07-06,0.08273103621849417,0,0
2022-07-07,0.06693579167191649,0,0
2022-07-08,0.09590040570629657,0,0
2022-07-09,0.04957101681660098,0,0
2022-07-10,0.06509362277228782,0,0
2022-07-11,0.07387050326801753,0,0
2022-07-12,0.06851359730198736,0,0
2022-07-13,0.07990338333399814,0,0
2022-07-14,0.06555873320577957,0,0
2022-07-15,0.07906637252014315,0,0
2022-07-16,0.06323046647666318,0,0
2022-07-17,0.07050943598990492,0,0
2022-07-18,0.12098422729961898,0,0
2022-07-19,0.12213608564236539,0,0
2022-07-20,0.12563871406440758,0,0
2022-07-21,0.0795199570412989,0,0
2022-07-22,0.08276148795488279,0,0
2022-07-23,0.10517647774166064,0,0
2022-07-24,0.06347023344119991,0,0
2022-07-25,0.11889736649691957,0,0
2022-07-26,0.09123313565128939,0,0
2022-07-27,0.07911055801568936,0,0
2022-07-28,0.10742039894408591,0,0
2022-07-29,0.1357004904904734,0,0
2022-07-30,0.09189825142321188,0,0
2022-07-31,0.10995229193581417,0,0
2022-08-01,0.1463713600949933,0,0
2022-08-02,0.0823294685488788,0,0
2022-08-03,0.1306887438930372,0,0
2022-08-04,0.08394534358218854,0,0
2022-08-05,0.07984140145241672,0,0
2022-08-06,0.07839690401385775,0,0
2022-08-07,0.10057013258328544,0,0
2022-08-08,0.06979688682878309,0,0
2022-08-09,0.07981161995731072,0,0
2022-08-10,0.10379690481559814,0,0
2022-08-11,0.10152674260453481,0,0
2022-08-12,0.07487347584857167,0,0
2022-08-13,0.08956431151240642,0,0
2022-08-14,0.0779869506021594,0,0
2022-08-15,0.08237881004867503,0,0
2022-08-16,0.07425150268014663,0,0
2022-08-17,0.06624004272175302,0,0
2022-08-18,0.06669719296838582,0,0
2022-08-19,0.06893271507303944,0,0
2022-08-20,0.04272206272724821,0,0
2022-08-21,0.03752157931013382,0,0
2022-08-22,0.05837628694890573,0,0
2022-08-23,0.06849141547980472,0,0
2022-08-24,0.048252717626364364,0,0
2022-08-25,0.055995410416069834,0,0
2022-08-26,0.053007554346701596,0,0
2022-08-27,0.07776680195925643,0,0
2022-08-28,0.10402381691338991,0,0
2022-08-29,0.06505722072318589,0,0
2022-08-30,0.07297199032726809,0,0
2022-08-31,0.09752101147624684,0,0
2022-09-01,0.03673797870784632,0,0
2022-09-02,0.07057210445313,0,0
2022-09-03,0.055851193293964034,0,0
2022-09-04,0.05515298172889784,0,0
2022-09-05,0.07299571487750185,0,0
2022-09-06,0.08113011740806368,0,0
2022-09-07,0.10386246057593984,0,0
2022-09-08,0.09703302966098665,0,0
2022-09-09,0.09026216979459861,0,0
2022-09-10,0.19388978476286725,0,0
2022-09-11,0.2530865867289565,0,0
2022-09-12,0.11297567451440008,0,0
2022-09-13,0.07979307230955635,0,0
2022-09-14,0.07116948175324293,0,0
2022-09-15,0.14582533528760389,0,0
2022-09-16,0.11926021879573231,0,0
2022-09-17,0.2998168809088065,0,0
2022-09-18,0.25939785918137725,0,0
2022-09-19,0.17707132617758226,0,0
2022-09-20,0.15110177255309448,0,0
2022-09-21,0.25157457811167605,0,0
2022-09-22,0.29596862634021903,0,0
2022-09-23,0.25043136436676955,0,0
2022-09-24,0.24321357283668887,0,0
2022-09-25,0.27623621379563634,0,0
2022-09-26,0.3645134205639067,1,0
2022-09-27,0.2376243945432424,0,0
2022-09-28,0.21753599278494518,0,0
2022-09-29,0.3748858226036749,1,0
2022-09-30,0.30814901850807586,1,0
2022-10-01,0.454145981329546,1,0
2022-10-02,0.4654316948410663,1,0
2022-10-03,0.20470522135865327,0,0
2022-10-04,0.20663190431936768,0,0
2022-10-05,0.22934464233264207,0,0
2022-10-06,0.2094125179229812,0,0
2022-10-07,0.26518876924190343,0,0
2022-10-08,0.24559558258899203,0,0
2022-10-09,0.28741681375207184,0,0
2022-10-10,0.23233736242059755,0,0
2022-10-11,0.20958892098694504,0,0
2022-10-12,0.2629348248271078,0,0
2022-10-13,0.19114209998912546,0,0
2022-10-14,0.28830830539197294,0,0
2022-10-15,0.32169052493805245,1,0
2022-10-16,0.17790363604705192,0,0
2022-10-17,0.21228143328489774,0,0
2022-10-18,0.12899353278559056,0,0
2022-10-19,0.12691482747904784,0,0
2022-10-20,0.1479821923846078,0,0
2022-10-21,0.14382569509786605,0,0
2022-10-22,0.17222057261127693,0,0
2022-10-23,0.15977737107383955,0,0
2022-10-24,0.1094799433262584,0,0
2022-10-25,0.12041821353934168,0,0
2022-10-26,0.1271975460667477,0,0
2022-10-27,0.08389174293760979,0,0
2022-10-28,0.046739562516010705,0,0
