anomaly_id,region_code,region_name,period,frequency,metric_id,metric_name,industry,observed,expected,unit,residual_pct,residual_pct_points,direction,anomaly_level,robust_z,stl_weight,endpoint_warning,revision_risk,holiday_names,spring_festival_days,candidate_causes,source_file
anomaly:electricity:2023-08,CN-ZJ,浙江省,2023-08,M,electricity_total_monthly,全社会用电量,全社会,635.7354,670.3518236461285,亿千瓦时,-0.051639187699744626,-5.163918769974463,below_expected,medium,-7.532838861374243,0.0,False,False,[],0,"[{""cause_id"":""weather_temperature"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""异常月份位于夏季高温负荷窗口；尚未接入气象数据"",""causal_status"":""待补证据""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""全社会用电量受工业生产影响，需要分行业用电和工业增加值交叉验证"",""causal_status"":""待补证据""},{""cause_id"":""policy_or_power_event"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需检索同期电价、需求响应、限电及重大事件记录"",""causal_status"":""待检索""}]",浙江全社会用电量信息（月度）.xlsx
anomaly:electricity:2023-09,CN-ZJ,浙江省,2023-09,M,electricity_total_monthly,全社会用电量,全社会,557.714,589.9008960979681,亿千瓦时,-0.05456322631627708,-5.4563226316277085,below_expected,medium,-7.973268165721346,0.0,False,False,"[""中秋节+国庆节""]",0,"[{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""全社会用电量受工业生产影响，需要分行业用电和工业增加值交叉验证"",""causal_status"":""待补证据""},{""cause_id"":""policy_or_power_event"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需检索同期电价、需求响应、限电及重大事件记录"",""causal_status"":""待检索""}]",浙江全社会用电量信息（月度）.xlsx
anomaly:gdp_primary:2023Q4,CN-ZJ,浙江省,2023Q4,Q,gdp_primary_quarterly,第一产业单季度增加值,第一产业,751.8499999999999,850.0409318131906,亿元（当年价格，按累计值差分得到单季度值）,-0.115513180763829,-11.551318076382898,below_expected,high,-9.800492259698606,0.0,False,True,[],0,"[{""cause_id"":""annual_revision"",""confidence"":""high"",""relation"":""DATA_QUALITY_RISK"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第一产业季度.xlsx
anomaly:electricity:2024-01,CN-ZJ,浙江省,2024-01,M,electricity_total_monthly,全社会用电量,全社会,551.65441834,468.72088632366615,亿千瓦时,0.17693585764186692,17.693585764186693,above_expected,high,23.26487709148293,0.0,False,False,"[""元旦""]",0,"[{""cause_id"":""spring_festival_shift"",""confidence"":""medium"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""异常发生在春节窗口；本月春节放假天数=0"",""causal_status"":""未验证""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""全社会用电量受工业生产影响，需要分行业用电和工业增加值交叉验证"",""causal_status"":""待补证据""},{""cause_id"":""policy_or_power_event"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需检索同期电价、需求响应、限电及重大事件记录"",""causal_status"":""待检索""}]",浙江全社会用电量信息（月度）.xlsx
anomaly:electricity:2024-02,CN-ZJ,浙江省,2024-02,M,electricity_total_monthly,全社会用电量,全社会,354.77613499,432.5600871562116,亿千瓦时,-0.17982230556126477,-17.982230556126478,below_expected,high,-28.24401958905122,0.0,False,False,"[""春节""]",8,"[{""cause_id"":""spring_festival_shift"",""confidence"":""medium"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""异常发生在春节窗口；本月春节放假天数=8"",""causal_status"":""未验证""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""全社会用电量受工业生产影响，需要分行业用电和工业增加值交叉验证"",""causal_status"":""待补证据""},{""cause_id"":""policy_or_power_event"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需检索同期电价、需求响应、限电及重大事件记录"",""causal_status"":""待检索""}]",浙江全社会用电量信息（月度）.xlsx
anomaly:gdp_primary:2024Q1,CN-ZJ,浙江省,2024Q1,Q,gdp_primary_quarterly,第一产业单季度增加值,第一产业,347.0,371.63791236926505,亿元（当年价格，按累计值差分得到单季度值）,-0.06629547618592924,-6.629547618592923,below_expected,medium,-5.47204788805994,0.0,False,False,[],0,"[{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第一产业季度.xlsx
anomaly:gdp_primary:2024Q4,CN-ZJ,浙江省,2024Q4,Q,gdp_primary_quarterly,第一产业单季度增加值,第一产业,1032.0,865.8997121645704,亿元（当年价格，按累计值差分得到单季度值）,0.19182393238151474,19.182393238151473,above_expected,high,14.037460660154778,0.0,False,True,[],0,"[{""cause_id"":""annual_revision"",""confidence"":""high"",""relation"":""DATA_QUALITY_RISK"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第一产业季度.xlsx
anomaly:gdp_secondary:2024Q4,CN-ZJ,浙江省,2024Q4,Q,gdp_secondary_quarterly,第二产业单季度增加值,第二产业,9113.0,9679.797260574811,亿元（当年价格，按累计值差分得到单季度值）,-0.058554662387748535,-5.855466238774854,below_expected,medium,-7.179514038629377,0.0,False,True,[],0,"[{""cause_id"":""annual_revision"",""confidence"":""high"",""relation"":""DATA_QUALITY_RISK"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第二产业季度.xlsx
anomaly:gdp_tertiary:2024Q4,CN-ZJ,浙江省,2024Q4,Q,gdp_tertiary_quarterly,第三产业单季度增加值,第三产业,17367.0,14880.793845292746,亿元（当年价格，按累计值差分得到单季度值）,0.16707483354416053,16.707483354416052,above_expected,high,13.236839614710705,0.0,False,True,[],0,"[{""cause_id"":""annual_revision"",""confidence"":""high"",""relation"":""DATA_QUALITY_RISK"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第三产业季度.xlsx
anomaly:gdp_tertiary:2025Q4,CN-ZJ,浙江省,2025Q4,Q,gdp_tertiary_quarterly,第三产业单季度增加值,第三产业,15532.0,17627.312787060146,亿元（当年价格，按累计值差分得到单季度值）,-0.11886739699758841,-11.886739699758841,below_expected,high,-10.846181044178124,0.0,True,True,[],0,"[{""cause_id"":""annual_revision"",""confidence"":""high"",""relation"":""DATA_QUALITY_RISK"",""evidence"":""Q4 单季度值由全年累计值差分得到，可能吸收年度核算修订"",""causal_status"":""数据构造风险""},{""cause_id"":""industrial_activity"",""confidence"":""low"",""relation"":""CANDIDATE_EXPLANATION"",""evidence"":""需要工业增加值、消费、投资或服务业高频指标交叉验证"",""causal_status"":""待补证据""}]",浙江省第三产业季度.xlsx
